"","black","born","district","committee_chair","congress","delegation_size","democrat","died","dwnom1","dwnom2","year_elected","female","freshman","icpsr","latino","les","majority_leader","majority","minority_leader","party_code","seniority","state","subcommittee_chair","name","vote_share","year","aapi"
"7553",0,1953,7,0,110,7,1,NA,-0.282000005245209,0.0759999975562096,2006,0,1,20705,0,0.965432465076447,0,1,0,100,1,"CO",0,"Perlmutter, Ed",55,2007,0
"7554",0,1938,5,0,110,19,0,NA,0.340000003576279,0.239999994635582,1996,0,0,29751,0,0.075201727449894,0,0,0,200,6,"PA",0,"Peterson, John",60,2007,0
"7555",0,1944,7,1,110,8,1,NA,-0.148000001907349,0.712000012397766,1990,0,0,29127,0,4.34500503540039,0,1,0,100,9,"MN",0,"Peterson, Collin",70,2007,0
"7556",0,1940,6,0,110,8,0,NA,0.379000008106232,-0.367000013589859,1979,0,0,14675,0,0.127842947840691,0,0,0,200,15,"WI",0,"Petri, Thomas",100,2007,0
"7557",0,1963,3,0,110,4,0,NA,0.342000007629395,0.324999988079071,1996,0,0,29734,0,0.162544310092926,0,0,0,200,6,"MS",0,"Pickering, Charles",78,2007,0
"7558",0,1939,16,0,110,19,0,NA,0.537999987602234,0.0120000001043081,1996,0,0,29752,0,0.100268974900246,0,0,0,200,6,"PA",0,"Pitts, Joseph",57,2007,0
"7559",0,1962,19,0,110,19,0,NA,0.252000004053116,-0.150000005960464,2000,0,0,20135,0,0.140376567840576,0,0,0,200,4,"PA",0,"Platts, Todd",64,2007,0
"7560",0,1948,2,0,110,32,0,NA,0.593999981880188,-0.028999999165535,2004,0,0,20528,0,0.338015019893646,0,0,0,200,2,"TX",0,"Poe, Ted",66,2007,0
"7561",0,1952,1,0,110,1,1,NA,-0.266000002622604,0.33899998664856,1992,0,0,29384,0,0.631135761737823,0,1,0,100,8,"ND",0,"Pomeroy, Earl",66,2007,0
"7562",0,1955,3,0,110,3,0,NA,0.24099999666214,-0.0710000023245811,2002,0,0,20334,0,0.826838374137878,0,0,0,200,3,"NV",0,"Porter, Jon",48,2007,0
"7563",0,1940,4,0,110,13,1,NA,-0.342999994754791,-0.0299999993294477,1996,0,0,15438,0,2.30367994308472,0,1,0,100,6,"NC",1,"Price, David",65,2007,0
"7564",0,1954,6,0,110,13,0,NA,0.643999993801117,-0.0729999989271164,2004,0,0,20505,0,0.112802594900131,0,0,0,200,2,"GA",0,"Price, Tom",72,2007,0
"7565",0,1951,15,0,110,18,0,NA,0.319999992847443,-0.328999996185303,1992,1,0,29390,0,0.699918985366821,0,0,0,200,8,"OH",0,"Pryce, Deborah",50,2007,0
"7566",0,1974,12,0,110,25,0,NA,0.414000004529953,0.140000000596046,2000,0,0,20113,0,0.0626681074500084,0,0,1,200,4,"FL",0,"Putnam, Adam",70,2007,0
"7567",0,1955,19,0,110,53,0,NA,0.483999997377396,0.180000007152557,1994,0,0,29505,0,0.5838982462883,0,0,0,200,7,"CA",0,"Radanovich, George",61,2007,0
"7568",0,1949,3,1,110,3,1,NA,-0.305999994277954,0.449999988079071,1976,0,0,14448,0,3.69081807136536,0,1,0,100,16,"WV",0,"Rahall, Nick",69,2007,0
"7569",0,1946,3,0,110,8,0,NA,0.316000014543533,-0.683000028133392,1990,0,0,29126,0,0.70320451259613,0,0,0,200,9,"MN",0,"Ramstad, Jim",65,2007,0
"7570",1,1930,15,1,110,29,1,NA,-0.513999998569489,-0.340999990701675,1970,0,0,13035,0,18.6863861083984,0,1,0,100,19,"NY",0,"Rangel, Charles",94,2007,0
"7571",0,1924,16,0,110,18,0,NA,0.221000000834465,-0.223000004887581,1972,0,0,14045,0,0.294455856084824,0,0,0,200,18,"OH",0,"Regula, Ralph",58,2007,0
"7572",0,1955,1,0,110,1,0,NA,0.337000012397766,0.244000002741814,2000,0,0,20125,0,0.367150843143463,0,0,0,200,4,"MT",0,"Rehberg, Dennis",59,2007,0
"7573",0,1950,8,0,110,9,0,NA,0.224000006914139,-0.145999997854233,2004,0,0,20536,0,0.899678111076355,0,0,0,200,2,"WA",0,"Reichert, David",51,2007,0
"7574",0,1958,1,0,110,8,0,NA,0.264999985694885,0.199000000953674,2002,0,0,20303,0,0.245100185275078,0,0,0,200,3,"AZ",0,"Renzi, Rick",52,2007,0
"7575",0,1944,16,1,110,32,1,NA,-0.321000009775162,0.303999990224838,1996,0,0,29764,1,3.0679144859314,0,1,0,100,6,"TX",0,"Reyes, Silvestre",79,2007,0
"7576",0,1950,26,0,110,29,0,NA,0.349000006914139,0.00899999961256981,1998,0,0,29928,0,0.250672429800034,0,0,0,200,5,"NY",0,"Reynolds, Thomas",52,2007,0
"7577",1,1962,37,0,110,53,1,NA,-0.33899998664856,-0.0219999998807907,2007,1,1,20752,0,0.674851715564728,0,1,0,100,1,"CA",0,"Richardson, Laura",NA,2007,0
"7578",0,1946,23,0,110,32,1,NA,-0.349000006914139,0.238000005483627,2006,0,1,29771,1,1.35687172412872,0,1,0,100,1,"TX",0,"Rodriguez, Ciro",NA,2007,0
"7579",0,1958,3,0,110,7,0,NA,0.356000006198883,0.460999995470047,2002,0,0,20301,0,0.0626680999994278,0,0,0,200,3,"AL",0,"Rogers, Mike",59,2007,0
"7580",0,1963,8,0,110,15,0,NA,0.400000005960464,0.0979999974370003,2000,0,0,20120,0,0.0626680999994278,0,0,0,200,4,"MI",0,"Rogers, Mike",55,2007,0
"7581",0,1937,5,0,110,6,0,NA,0.337000012397766,0.111000001430511,1980,0,0,14854,0,0.0125336218625307,0,0,0,200,14,"KY",0,"Rogers, Harold",74,2007,0
"7582",0,1947,46,0,110,53,0,NA,0.625999987125397,-0.416999995708466,1988,0,0,15621,0,0.317795187234879,0,0,0,200,10,"CA",0,"Rohrabacher, Dana",60,2007,0
"7583",0,1961,6,0,110,19,0,NA,0.428999990224838,0.0179999992251396,2006,0,1,20715,0,0.330328822135925,0,0,0,200,1,"IL",0,"Roskam, Peter",51,2007,0
"7584",0,1961,4,0,110,4,1,NA,-0.20100000500679,0.889999985694885,2000,0,0,20102,0,0.475492089986801,0,1,0,100,4,"AR",0,"Ross, Mike",75,2007,0
"7585",0,1952,9,0,110,13,1,NA,-0.351999998092651,-0.0920000001788139,1996,0,0,29742,0,0.506748557090759,0,1,0,100,6,"NJ",0,"Rothman, Steven",71,2007,0
"7586",0,1951,40,0,110,53,0,NA,0.657000005245209,-0.352999985218048,1992,0,0,29321,0,0.242593467235565,0,0,0,200,8,"CA",0,"Royce, Edward",67,2007,0
"7587",1,1946,1,0,110,19,1,NA,-0.477999985218048,-0.202999994158745,1992,0,0,29346,0,2.06317257881165,0,1,0,100,8,"IL",1,"Rush, Bobby",84,2007,0
"7588",0,1973,17,0,110,18,1,NA,-0.402999997138977,0.212999999523163,2002,0,0,20343,0,0.0877353549003601,0,1,0,100,3,"OH",0,"Ryan, Tim",80,2007,0
"7589",0,1970,1,0,110,8,0,NA,0.555999994277954,-0.25,1998,0,0,29939,0,0.150403454899788,0,0,0,200,5,"WI",0,"Ryan, Paul",63,2007,0
"7590",0,1953,3,0,110,7,1,NA,-0.27700001001358,0.560999989509583,2004,0,0,20502,1,1.79136228561401,0,1,0,100,2,"CO",0,"Salazar, John",62,2007,0
"7591",0,1954,1,0,110,2,0,NA,0.638999998569489,0.264999985694885,2006,0,1,20714,0,0.100268974900246,0,0,0,200,1,"ID",0,"Sali, Bill",50,2007,0
"7592",0,1969,39,0,110,53,1,NA,-0.508000016212463,-0.136999994516373,2002,1,0,20310,1,1.63084352016449,0,1,0,100,3,"CA",1,"Sanchez, Linda",66,2007,0
"7593",0,1960,47,0,110,53,1,NA,-0.367000013589859,0.025000000372529,1996,1,0,29709,1,0.404751718044281,0,1,0,100,6,"CA",1,"Sanchez, Loretta",62,2007,0
"7594",0,1962,3,0,110,8,1,NA,-0.467999994754791,-0.0740000009536743,2006,0,1,20724,0,1.7556916475296,0,1,0,100,1,"MD",0,"Sarbanes, John",64,2007,0
"7595",0,1943,3,0,110,13,0,NA,0.238000005483627,-0.377999991178513,1984,0,0,15112,0,1.43344187736511,0,0,0,200,12,"NJ",0,"Saxton, Jim",58,2007,0
"7596",0,1965,1,0,110,7,0,NA,0.563000023365021,0.150000005960464,2008,0,1,20759,0,0.037600863724947,0,0,0,200,1,"LA",0,"Scalise, Steve",NA,2007,0
"7597",0,1944,9,0,110,19,1,NA,-0.60699999332428,-0.270000010728836,1998,1,0,29911,0,1.5337108373642,1,1,0,100,5,"IL",0,"Schakowsky, Janice",75,2007,0
"7598",0,1960,29,0,110,53,1,NA,-0.349000006914139,-0.128000006079674,2000,0,0,20104,0,0.849218249320984,0,1,0,100,4,"CA",0,"Schiff, Adam",63,2007,0
"7599",0,1951,2,0,110,18,0,NA,0.467000007629395,-0.100000001490116,2005,1,0,20540,0,0.290306031703949,0,0,0,200,2,"OH",0,"Schmidt, Jean",50,2007,0
"7600",0,1948,13,0,110,19,1,NA,-0.342999994754791,-0.00800000037997961,2004,1,0,20525,0,0.200537949800491,0,1,0,100,2,"PA",0,"Schwartz, Allyson",66,2007,0
"7601",1,1945,13,0,110,13,1,NA,-0.301999986171722,0.164000004529953,2002,0,0,20321,0,1.73384261131287,0,1,0,100,3,"GA",0,"Scott, David",69,2007,0
"7602",1,1947,3,0,110,11,1,NA,-0.449999988079071,0.0149999996647239,1992,0,0,39307,0,2.54664921760559,0,1,0,100,8,"VA",1,"Scott, Robert",96,2007,1
"7603",0,1943,16,0,110,29,1,NA,-0.49099999666214,-0.377000004053116,1990,0,0,29134,1,1.30353605747223,0,1,0,100,9,"NY",1,"Serrano, Jose",95,2007,0
"7604",0,1955,32,0,110,32,0,NA,0.584999978542328,0.17399999499321,1996,0,0,29759,0,0.663096964359283,0,0,0,200,6,"TX",0,"Sessions, Pete",56,2007,0
"7605",0,1951,7,0,110,19,1,NA,-0.270999997854233,-0.155000001192093,2006,0,1,20744,0,1.39661979675293,0,1,0,100,1,"PA",0,"Sestak, Joe",56,2007,0
"7606",0,1949,3,0,110,8,0,NA,0.749000012874603,0.00800000037997961,1994,0,0,29501,0,0.238138809800148,0,0,0,200,7,"AZ",0,"Shadegg, John",59,2007,0
"7607",0,1945,4,0,110,5,0,NA,0.12899999320507,-0.991999983787537,1987,0,0,15449,0,0.337628960609436,0,0,0,200,11,"CT",0,"Shays, Christopher",51,2007,0
"7608",0,1954,27,0,110,53,1,NA,-0.342000007629395,-0.148000001907349,1996,0,0,29707,0,0.889159798622131,0,1,0,100,6,"CA",1,"Sherman, Brad",69,2007,0
"7609",0,1958,19,0,110,19,0,NA,0.375,0.153999999165535,1996,0,0,29718,0,0.0125336218625307,0,0,0,200,6,"IL",0,"Shimkus, John",61,2007,0
"7610",0,1971,11,0,110,13,1,NA,-0.0700000002980232,0.224000006914139,2006,0,1,20737,0,0.66862565279007,0,1,0,100,1,"NC",1,"Shuler, Heath",54,2007,0
"7611",0,1961,9,0,110,19,0,NA,0.374000012874603,0.323000013828278,2001,0,0,20134,0,0.0777084529399872,0,0,0,200,4,"PA",0,"Shuster, Bill",60,2007,0
"7612",0,1950,2,0,110,2,0,NA,0.296999990940094,0.284999996423721,1998,0,0,29910,0,1.13747811317444,0,0,0,200,5,"ID",0,"Simpson, Michael",62,2007,0
"7613",0,1951,13,0,110,13,1,NA,-0.405000001192093,0.0949999988079071,2006,0,1,20542,1,1.28257119655609,0,1,0,100,1,"NJ",0,"Sires, Albio",78,2007,0
"7614",0,1931,4,1,110,9,1,2013,-0.172000005841255,0.723999977111816,1976,0,0,14451,0,3.84375882148743,0,1,0,100,16,"MO",0,"Skelton, Ike",68,2007,0
"7615",0,1929,28,1,110,29,1,2018,-0.465000003576279,-0.104000002145767,1986,1,0,15444,0,1.70578444004059,0,1,0,100,11,"NY",0,"Slaughter, Louise",73,2007,0
"7616",0,1965,9,0,110,9,1,NA,-0.284999996423721,-0.159999996423721,1996,0,0,29768,0,0.37968447804451,0,1,0,100,6,"WA",1,"Smith, Adam",66,2007,0
"7617",0,1947,21,0,110,32,0,NA,0.425000011920929,0.0610000006854534,1986,0,0,15445,0,0.361144661903381,0,0,0,200,11,"TX",0,"Smith, Lamar",60,2007,0
"7618",0,1953,4,0,110,13,0,NA,0.164000004529953,-0.167999997735023,1980,0,0,14863,0,1.44167006015778,0,0,0,200,14,"NJ",0,"Smith, Christopher",66,2007,0
"7619",0,1970,3,0,110,3,0,NA,0.517000019550323,0.185000002384186,2006,0,1,20729,0,0.0626681074500084,0,0,0,200,1,"NE",0,"Smith, Adrian",55,2007,0
"7620",0,1947,2,0,110,4,1,NA,-0.26800000667572,0.0549999997019768,1996,0,0,29703,0,0.160193353891373,0,1,0,100,6,"AR",1,"Snyder, Vic",61,2007,0
"7621",0,1957,32,0,110,53,1,NA,-0.508000016212463,-0.312000006437302,2000,1,0,20105,1,1.33425724506378,0,1,0,100,4,"CA",0,"Solis, Hilda",83,2007,0
"7622",0,1950,3,0,110,9,0,NA,0.435000002384186,-0.0109999999403954,1994,0,0,29519,0,0.162544310092926,0,0,0,200,7,"IN",0,"Souder, Mark",54,2007,0
"7623",0,1961,18,0,110,18,1,NA,-0.166999995708466,0.497999995946884,2006,0,1,20741,0,1.3509533405304,0,1,0,100,1,"OH",0,"Space, Zachary",62,2007,0
"7624",0,1950,12,0,110,53,1,NA,-0.381000012159348,-0.44200000166893,2008,1,1,20762,0,0.120085768401623,0,1,0,100,1,"CA",0,"Speier, Jackie",NA,2007,0
"7625",0,1942,5,1,110,6,1,NA,-0.256000012159348,0.254999995231628,1982,0,0,15064,0,0.912211716175079,0,1,0,100,13,"SC",0,"Spratt, John",57,2007,0
"7626",0,1931,13,0,110,53,1,NA,-0.630999982357025,-0.605000019073486,1972,0,0,14053,0,0.448578745126724,0,1,0,100,18,"CA",1,"Stark, Fortney",75,2007,0
"7627",0,1941,6,0,110,25,0,NA,0.554000020027161,-0.0750000029802322,1988,0,0,15627,0,0.529309093952179,0,0,0,200,10,"FL",0,"Stearns, Cliff",60,2007,0
"7628",0,1952,1,0,110,15,1,NA,-0.395999997854233,0.700999975204468,1992,0,0,29360,0,3.14371752738953,0,1,0,100,8,"MI",1,"Stupak, Bart",69,2007,0
"7629",0,1965,1,0,110,5,0,NA,0.513000011444092,0.172999992966652,2002,0,0,20131,0,0.24542199075222,0,0,0,200,3,"OK",0,"Sullivan, John",64,2007,0
"7630",0,1963,13,0,110,18,1,NA,-0.439999997615814,0.165000006556511,2006,1,1,20740,0,0.280194312334061,0,1,0,100,1,"OH",0,"Sutton, Betty",61,2007,0
"7631",0,1945,6,0,110,7,0,NA,0.75,-0.0219999998807907,1998,0,0,29907,0,0.20805811882019,0,0,0,200,5,"CO",0,"Tancredo, Thomas",59,2007,0
"7632",0,1944,8,0,110,9,1,NA,-0.181999996304512,0.648000001907349,1988,0,0,15628,0,0.67163360118866,1,1,0,100,10,"TN",0,"Tanner, John",73,2007,0
"7633",0,1951,10,0,110,53,1,NA,-0.30799999833107,-0.168999999761581,1996,1,0,29705,0,1.10585570335388,0,1,0,100,6,"CA",1,"Tauscher, Ellen",66,2007,0
"7634",0,1953,4,0,110,4,1,NA,-0.0450000017881393,0.89300000667572,1989,0,0,15637,0,0.0501344874501228,0,1,0,100,10,"MS",1,"Taylor, Gene",80,2007,0
"7635",0,1962,2,0,110,3,0,NA,0.425999999046326,-0.0670000016689301,1998,0,0,29921,0,0.378515362739563,0,0,0,200,5,"NE",0,"Terry, Lee",55,2007,0
"7636",1,1948,2,1,110,4,1,NA,-0.515999972820282,0.398999989032745,1993,0,0,29368,0,3.02281880378723,0,1,0,100,8,"MS",0,"Thompson, Bennie",64,2007,0
"7637",0,1951,1,0,110,53,1,NA,-0.395000010728836,0.0649999976158142,1998,0,0,29901,0,1.62066733837128,0,1,0,100,5,"CA",0,"Thompson, Mike",66,2007,0
"7638",0,1958,13,0,110,32,0,NA,0.524999976158142,0.312999993562698,1994,0,0,29572,0,0.100268974900246,0,0,0,200,7,"TX",0,"Thornberry, Mac",74,2007,0
"7639",0,1951,4,0,110,4,0,NA,0.449000000953674,0.340999990701675,1994,0,0,29524,0,0.266210943460464,0,0,0,200,7,"KS",0,"Tiahrt, Todd",64,2007,0
"7640",0,1962,12,0,110,18,0,NA,0.386000007390976,-0.0260000005364418,2000,0,0,20130,0,0.0501344874501228,0,0,0,200,4,"OH",0,"Tiberi, Patrick",57,2007,0
"7641",0,1951,6,0,110,10,1,NA,-0.488000005483627,-0.43299999833107,1996,0,0,29730,0,0.100268974900246,0,1,0,100,6,"MA",1,"Tierney, John",70,2007,0
"7642",1,1934,10,0,110,29,1,NA,-0.518999993801117,-0.131999999284744,1982,0,0,15072,0,2.26239252090454,0,1,0,100,13,"NY",1,"Towns, Edolphus",92,2007,0
"7643",0,1946,5,0,110,10,1,NA,-0.395999997854233,-0.199000000953674,2007,1,1,20754,0,0.329549998044968,0,1,0,100,1,"MA",0,"Tsongas, Niki",NA,2007,0
"7644",0,1960,3,0,110,18,0,NA,0.272000014781952,0.208000004291534,2002,0,0,20342,0,0.73953515291214,0,0,0,200,3,"OH",0,"Turner, Michael",59,2007,0
"7645",0,1948,3,0,110,3,1,NA,-0.453000009059906,0.160999998450279,1998,0,0,29924,0,2.52369594573975,0,1,0,100,5,"NM",0,"Udall, Tom",75,2007,0
"7646",0,1950,2,0,110,7,1,NA,-0.352999985218048,0.0489999987185001,1998,0,0,29906,0,2.93450784683228,0,1,0,100,5,"CO",1,"Udall, Mark",68,2007,0
"7647",0,1953,6,0,110,15,0,NA,0.333000004291534,-0.379999995231628,1986,0,0,15446,0,0.549582898616791,0,0,0,200,11,"MI",0,"Upton, Fred",61,2007,0
"7648",0,1959,8,0,110,8,1,NA,-0.391000002622604,-0.209999993443489,2002,0,0,20330,0,1.34726417064667,0,1,0,100,3,"MD",0,"Van Hollen, Chris",77,2007,0
"7649",0,1953,12,1,110,29,1,NA,-0.546999990940094,-0.340000003576279,1992,1,0,29378,1,2.32338047027588,0,1,0,100,8,"NY",0,"Velazquez, Nydia",90,2007,0
"7650",0,1949,1,0,110,9,1,NA,-0.40200001001358,0.244000002741814,1984,0,0,15124,0,2.2323431968689,0,1,0,100,12,"IN",1,"Visclosky, Peter",70,2007,0
"7651",0,1951,7,0,110,15,0,NA,0.517000019550323,0.0790000036358833,2006,0,1,20725,0,0.250279664993286,0,0,0,200,1,"MI",0,"Walberg, Timothy",50,2007,0
"7652",0,1957,2,0,110,5,0,NA,0.333000004291534,-0.0109999999403954,1998,0,0,29932,0,0.342083603143692,0,0,0,200,5,"OR",0,"Walden, Greg",67,2007,0
"7653",0,1947,25,0,110,29,0,NA,0.208000004291534,-0.189999997615814,1988,0,0,15630,0,0.122050665318966,0,0,0,200,10,"NY",0,"Walsh, James",51,2007,0
"7654",0,1964,1,0,110,8,1,NA,-0.275000005960464,0.130999997258186,2006,0,1,20726,0,0.371121257543564,0,1,0,100,1,"MN",0,"Walz, Timothy",53,2007,0
"7655",0,1957,3,0,110,9,0,NA,0.428000003099442,0.0719999969005585,1994,0,0,29567,0,1.71896827220917,0,0,0,200,7,"TN",0,"Wamp, Zach",66,2007,0
"7656",0,1966,20,0,110,25,1,NA,-0.421000003814697,0.0700000002980232,2004,1,0,20504,0,1.15526282787323,1,1,0,100,2,"FL",1,"Wasserman Schultz, Debbie",100,2007,0
"7657",1,1938,35,0,110,53,1,NA,-0.652999997138977,-0.0719999969005585,1990,1,0,29106,0,3.85090708732605,1,1,0,100,9,"CA",1,"Waters, Maxine",84,2007,0
"7658",1,1933,33,0,110,53,1,NA,-0.531000018119812,-0.351000010967255,2001,1,0,20106,0,1.17325711250305,0,1,0,100,4,"CA",0,"Watson, Diane",91,2007,0
"7659",1,1945,12,0,110,13,1,NA,-0.526000022888184,-0.155000001192093,1992,0,0,29383,0,0.530087947845459,0,1,0,100,8,"NC",1,"Watt, Melvin",67,2007,0
"7660",0,1939,30,1,110,53,1,NA,-0.47299998998642,-0.342999994754791,1974,0,0,14280,0,4.71211719512939,0,1,0,100,17,"CA",0,"Waxman, Henry",71,2007,0
"7661",0,1964,9,0,110,29,1,NA,-0.407999992370605,-0.370999991893768,1998,0,0,29926,0,1.46055483818054,0,1,0,100,5,"NY",0,"Weiner, Anthony",100,2007,0
"7662",0,1947,1,0,110,1,1,NA,-0.409999996423721,-0.351000010967255,2006,0,1,20750,0,1.51115036010742,0,1,0,100,1,"VT",0,"Welch, Peter",53,2007,0
"7663",0,1953,15,0,110,25,0,NA,0.470999985933304,0.145999997854233,1994,0,0,29509,0,0.137869834899902,0,0,0,200,7,"FL",0,"Weldon, Dave",56,2007,0
"7664",0,1957,11,0,110,19,0,NA,0.287999987602234,0.200000002980232,1994,0,0,29516,0,0.525626599788666,0,0,0,200,7,"IL",0,"Weller, Jerry",55,2007,0
"7665",0,1950,3,0,110,13,0,NA,0.671999990940094,0.188999995589256,2004,0,0,20506,0,0.675237774848938,0,0,0,200,2,"GA",0,"Westmoreland, Lynn",68,2007,0
"7666",0,1961,19,0,110,25,1,NA,-0.391999989748001,-0.193000003695488,1996,0,0,29715,0,0.958735287189484,0,1,0,100,6,"FL",1,"Wexler, Robert",100,2007,0
"7667",0,1943,1,0,110,6,0,NA,0.303000003099442,0.181999996304512,1994,0,0,29525,0,0.100268974900246,0,0,0,200,7,"KY",0,"Whitfield, Ed",60,2007,0
"7668",0,1951,1,0,110,4,0,NA,0.375999987125397,0.34799998998642,1994,0,0,29534,0,0.0125336218625307,0,0,0,200,7,"MS",0,"Wicker, Roger",66,2007,0
"7669",0,1943,6,0,110,18,1,2013,-0.321000009775162,0.634999990463257,2006,0,1,20739,0,0.0526412129402161,0,1,0,100,1,"OH",0,"Wilson, Charles",62,2007,0
"7670",0,1947,2,0,110,6,0,NA,0.537999987602234,0.108999997377396,2001,0,0,20138,0,0.495772629976273,0,0,0,200,4,"SC",0,"Wilson, Joe",63,2007,0
"7671",0,1960,1,0,110,3,0,NA,0.246999993920326,-0.0270000007003546,1998,1,0,29779,0,0.520839869976044,0,0,0,200,5,"NM",0,"Wilson, Heather",50,2007,0
"7672",0,1959,1,0,110,11,0,NA,0.446000009775162,-0.0189999993890524,2007,0,1,20756,0,0.200145184993744,0,0,0,200,1,"VA",0,"Wittman, Robert",NA,2007,0
"7673",0,1939,10,0,110,11,0,NA,0.284000009298325,-0.212999999523163,1980,0,0,14869,0,0.256590753793716,0,0,0,200,14,"VA",0,"Wolf, Frank",57,2007,0
"7674",0,1937,6,0,110,53,1,NA,-0.555999994277954,-0.528999984264374,1992,1,0,29309,0,1.38086807727814,0,1,0,100,8,"CA",1,"Woolsey, Lynn",70,2007,0
"7675",0,1955,1,0,110,5,1,NA,-0.370000004768372,0.0309999994933605,1998,0,0,29931,0,1.32151341438293,0,1,0,100,5,"OR",1,"Wu, David",63,2007,1
"7676",1,1951,4,0,110,8,1,NA,-0.379999995231628,0.0379999987781048,1992,0,0,29355,0,0.351890474557877,0,1,0,100,8,"MD",1,"Wynn, Albert",81,2007,0
"7677",0,1947,3,0,110,6,1,NA,-0.379000008106232,-0.270999997854233,2006,0,1,20723,0,0.470312625169754,0,1,0,100,1,"KY",0,"Yarmuth, John",51,2007,0
"7678",0,1933,1,0,110,1,0,NA,0.284000009298325,0.0219999998807907,1973,0,0,14066,0,3.58533954620361,0,0,0,200,18,"AK",0,"Young, Don",57,2007,0
"7679",0,1938,1,0,111,2,1,NA,-0.432000011205673,-0.0260000005364418,1990,0,0,15245,0,0.673740327358246,0,1,0,100,10,"HI",1,"Abercrombie, Neil",77,2009,0
"7680",0,1942,5,0,111,29,1,NA,-0.428999990224838,-0.165000006556511,1983,0,0,15000,0,0.237773299217224,0,1,0,100,14,"NY",1,"Ackerman, Gary",71,2009,0
"7681",0,1965,4,0,111,7,0,NA,0.368999987840652,0.591000020503998,1996,0,0,29701,0,0.330624222755432,0,0,0,200,7,"AL",0,"Aderholt, Robert",75,2009,0
"7682",0,1959,3,0,111,13,1,2011,-0.114000000059605,0.349000006914139,2008,0,1,20928,0,1.35549080371857,0,1,0,100,1,"NJ",0,"Adler, John",52,2009,0
"7683",0,1946,5,0,111,7,0,NA,0.331000000238419,0.407999992370605,2002,0,0,90327,0,0.589820325374603,0,0,0,200,4,"LA",0,"Alexander, Rodney",100,2009,0
"7684",0,1968,4,0,111,19,1,NA,-0.133000001311302,0.589999973773956,2006,0,0,20743,0,1.80776977539062,0,1,0,100,2,"PA",1,"Altmire, Jason",56,2009,0
"7685",0,1957,1,0,111,13,1,NA,-0.296999990940094,-0.119000002741814,1990,0,0,29132,0,0.561846971511841,0,1,0,100,10,"NJ",1,"Andrews, Robert",72,2009,0
"7686",0,1959,24,0,111,29,1,NA,-0.206000000238419,0.340999990701675,2006,0,0,20736,0,0.427036076784134,0,1,0,100,2,"NY",0,"Arcuri, Michael",52,2009,0
"7687",0,1958,7,0,111,18,0,NA,0.367000013589859,0.305000007152557,2008,0,1,20940,0,0.0307706613093615,0,0,0,200,1,"OH",0,"Austria, Steve",58,2009,1
"7688",0,1947,43,0,111,53,1,NA,-0.349000006914139,0.291999995708466,1999,0,0,29942,1,1.15995347499847,0,1,0,100,6,"CA",1,"Baca, Joe",69,2009,0
"7689",0,1956,6,0,111,8,0,NA,0.583999991416931,-0.0299999993294477,2006,1,0,20728,0,0.2405706346035,0,0,0,200,2,"MN",0,"Bachmann, Michele",46,2009,0
"7690",0,1947,6,0,111,7,0,NA,0.386999994516373,0.228000000119209,1992,0,0,29301,0,0.0839199870824814,0,0,0,200,9,"AL",0,"Bachus, Spencer",98,2009,0
"7691",0,1956,3,0,111,9,1,NA,-0.342000007629395,0.256999999284744,1998,0,0,29938,0,1.20053124427795,0,1,0,100,6,"WA",1,"Baird, Brian",64,2009,0
"7692",0,1962,2,0,111,8,1,NA,-0.493000000715256,-0.138999998569489,1998,1,0,29940,0,2.08669018745422,0,1,0,100,6,"WI",0,"Baldwin, Tammy",69,2009,0
"7693",0,1955,12,0,111,13,1,NA,-0.119000002741814,0.46000000834465,2004,0,0,20507,0,0.944920599460602,0,1,0,100,3,"GA",0,"Barrow, John",66,2009,0
"7694",0,1926,6,0,111,8,0,NA,0.493000000715256,-0.090999998152256,1992,0,0,29356,0,0.171558037400246,0,0,0,200,9,"MD",0,"Bartlett, Roscoe",58,2009,0
"7695",0,1949,6,0,111,32,0,NA,0.527999997138977,0.0469999983906746,1984,0,0,15085,0,0.357102751731873,0,0,0,200,13,"TX",0,"Barton, Joe",62,2009,0
"7696",0,1962,8,0,111,19,1,NA,-0.155000001192093,-0.063000001013279,2004,1,0,20509,0,0.167839974164963,0,1,0,100,3,"IL",0,"Bean, Melissa",61,2009,0
"7697",0,1958,31,0,111,53,1,NA,-0.512000024318695,-0.282999992370605,1992,0,0,29316,1,1.07093322277069,1,1,0,100,9,"CA",0,"Becerra, Xavier",100,2009,0
"7698",0,1951,1,0,111,3,1,NA,-0.301999986171722,0.0240000002086163,1998,1,0,29922,0,0.265746623277664,0,1,0,100,6,"NV",0,"Berkley, Shelley",68,2009,0
"7699",0,1941,28,1,111,53,1,NA,-0.404000014066696,-0.28600001335144,1982,0,0,15005,0,3.94928026199341,0,1,0,100,14,"CA",0,"Berman, Howard",100,2009,0
"7700",0,1942,1,0,111,4,1,NA,-0.293000012636185,0.955999970436096,1996,0,0,29702,0,0.290222674608231,0,1,0,100,7,"AR",0,"Berry, Marion",100,2009,0
"7701",0,1937,13,0,111,19,0,NA,0.323000013828278,-0.372000008821487,1998,1,0,29912,0,0.600088894367218,0,0,0,200,6,"IL",0,"Biggert, Judy",54,2009,0
"7702",0,1951,50,0,111,53,0,NA,0.391999989748001,-0.375999987125397,2006,0,0,29508,0,0.288664221763611,0,0,0,200,2,"CA",0,"Bilbray, Brian",50,2009,0
